,Company Name,Job Title,Salaries Reported,Location,Salary
2820,Viacom 18,Data Analyst,2,Mumbai,322944.0
2821,Fresher,Data Analyst,2,Mumbai,274728.0
2822,CRISIL,Data Analyst,2,Mumbai,180996.0
2823,Rein Labs,Data Analyst,2,Mumbai,173652.0
2824,Doxper,Data Analyst,2,Mumbai,581246.0
2825,CMC,Data Analyst,2,Mumbai,181488.0
2826,GreenPoint Global,Data Analyst,2,Mumbai,185388.0
2827,Experian,Data Analyst,2,Mumbai,232692.0
2828,iKen Solutions,Data Analyst,2,Mumbai,1061000.0
2829,Motilal Oswal Financial Services,Data Analyst,2,Mumbai,187488.0
2830,EMPLOYERS,Data Analyst,2,Mumbai,429071.0
2831,Hotstar,Data Analyst,2,Mumbai,1814306.0
2832,TWGE Solutions,Data Analyst,2,Mumbai,307368.0
2833,PwC,Data Analyst,2,Mumbai,634632.0
2834,InSync Analytics,Data Analyst,2,Mumbai,208032.0
2835,JustDial,Data Analyst,2,Mumbai,322104.0
2836,Angel One,Data Analyst,2,Mumbai,574764.0
2837,Mphasis,Data Analyst,2,Mumbai,386026.0
2838,72 Dragons,Data Analyst,2,Mumbai,276516.0
2839,Fresherworld.com,Data Analyst,2,Mumbai,217032.0
2840,Jeet Techno Solutions,Data Analyst,2,Mumbai,435348.0
2841,FedEx,Data Analyst,2,Mumbai,676224.0
2842,CitiusTech,Data Analyst,2,Mumbai,584620.0
2843,Mintifi,Data Analyst,2,Mumbai,203280.0
2844,TransUnion,Data Analyst,2,Mumbai,297816.0
2845,DXC Technology,Data Analyst,2,Mumbai,731418.0
2846,PharmEasy,Data Analyst,2,Mumbai,887544.0
2847,SMARTe,Data Analyst,2,Mumbai,271325.0
2848,RedQuanta,Data Analyst,2,Mumbai,502212.0
2849,Raam Group,Data Analyst,2,Mumbai,626664.0
2850,CloudFronts Technologies,Data Analyst,2,Mumbai,888936.0
2851,Piramal Enterprises,Data Analyst,2,Mumbai,1274412.0
2852,Amazon,Data Analyst,2,Mumbai,1002198.0
2853,Aditya Birla Group,Data Analyst,2,Mumbai,765180.0
2854,IIFL,Data Analyst,2,Mumbai,276376.0
2855,Brandscapes Worldwide,Data Analyst,2,Mumbai,245202.0
2856,Candere.com,Data Analyst,2,Mumbai,504107.0
2857,Virtusa,Data Analyst,2,Mumbai,255276.0
2858,OYO,Data Analyst,2,Mumbai,447676.0
2859,Nielsen,Data Analyst,2,Mumbai,609381.0
2860,peel-works,Data Analyst,2,Mumbai,451723.0
2861,QuantumLink,Data Analyst,2,Mumbai,340824.0
2862,Alpha Alternatives,Data Analyst,2,Mumbai,187404.0
2863,AIG,Data Analyst,2,Mumbai,1187386.0
2864,Pragmatix,Data Analyst,2,Mumbai,687251.0
2865,Vasta Global,Data Analyst,2,Mumbai,354960.0
2866,Acuris Global,Data Analyst,2,Mumbai,144720.0
2867,Quess,Data Analyst,2,Mumbai,440736.0
2868,Credit Suisse,Data Analyst,2,Mumbai,1270416.0
2869,Satori Group (India),Data Analyst,2,Mumbai,250644.0
2870,IBM,Data Analyst,2,Mumbai,998289.0
2871,Sapio Analytics,Data Analyst,2,Mumbai,96744.0
2872,First Student,Data Analyst,2,Mumbai,150660.0
2873,Bloomberg L.P.,Data Analyst,2,Mumbai,1668864.0
2874,Oceanic Pharmachem,Data Analyst,2,Mumbai,479956.0
2875,SMEcorner,Data Analyst,2,Mumbai,511779.0
2876,Reliance Industries,Data Analyst,2,Mumbai,424104.0
2877,FSN Ecommerce Ventures,Data Analyst,2,Mumbai,1242641.0
2878,Unilever,Data Analyst,1,Mumbai,53744.0
2879,Microworld Technologies,Data Analyst,1,Mumbai,200977.0
2880,Xerago,Data Analyst,1,Mumbai,137664.0
2881,AGS Transact Technologies,Data Analyst,1,Mumbai,423084.0
2882,Peacock Solar,Data Analyst,1,Mumbai,322464.0
2883,Cimpress,Data Analyst,1,Mumbai,790515.0
2884,Ingenero,Data Analyst,1,Mumbai,1555257.0
2885,DONE by NONE,Data Analyst,1,Mumbai,201795.0
2886,Ajay bharti,Data Analyst,1,Mumbai,401953.0
2887,Leadge Business Services,Data Analyst,1,Mumbai,360000.0
2888,LatentView Analytics,Data Analyst,1,Mumbai,876909.0
2889,Saavn,Data Analyst,1,Mumbai,950000.0
2890,Directi,Data Analyst,1,Mumbai,772984.0
2891,Tiger Analytics,Data Analyst,1,Mumbai,750000.0
2892,deepak Lalwani,Data Analyst,1,Mumbai,604404.0
2893,Airpay,Data Analyst,1,Mumbai,892152.0
2894,Rajendra Finance,Data Analyst,1,Mumbai,502442.0
2895,Dynatrace,Data Analyst,1,Mumbai,537441.0
2896,Quantum Phinance,Data Analyst,1,Mumbai,508188.0
2897,White Crow Research,Data Analyst,1,Mumbai,621583.0
2898,Generico,Data Analyst,1,Mumbai,386952.0
2899,Rajuri Steels,Data Analyst,1,Mumbai,351709.0
2900,Mahindra,Data Analyst,1,Mumbai,1000000.0
2901,ANSHULTECH,Data Analyst,1,Mumbai,103166.0
2902,Data Axle,Data Analyst,1,Mumbai,1000000.0
2903,Propellum Infotech,Data Analyst,1,Mumbai,185388.0
2904,Stellar Organisation,Data Analyst,1,Mumbai,338792.0
2905,RatePing Technologies,Data Analyst,1,Mumbai,203280.0
2906,L&T Technology Services,Data Analyst,1,Mumbai,677584.0
2907,Anonymous,Data Analyst,1,Mumbai,480000.0
2908,Godrej Infotech,Data Analyst,1,Mumbai,400000.0
2909,Dun & Bradstreet,Data Analyst,1,Mumbai,90804.0
2910,Sparks,Data Analyst,1,Mumbai,149184.0
2911,Novartis,Data Analyst,1,Mumbai,624720.0
2912,Navo Systems,Data Analyst,1,Mumbai,1000000.0
2913,Gartner,Data Analyst,1,Mumbai,637252.0
2914,DT-Trak Consulting,Data Analyst,1,Mumbai,600000.0
2915,Agape Marketing Agency,Data Analyst,1,Mumbai,564654.0
2916,NABARD Consultancy Services,Data Analyst,1,Mumbai,600000.0
2917,niranjan shah,Data Analyst,1,Mumbai,309497.0
2918,Wellthy Therapeutics,Data Analyst,1,Mumbai,435472.0
2919,Max Fashions,Data Analyst,1,Mumbai,284580.0
2920,Schneider Electric,Data Analyst,1,Mumbai,363228.0
2921,20K Group,Data Analyst,1,Mumbai,42892.0
2922,Xtel Communications,Data Analyst,1,Mumbai,1471596.0
2923,IRIS Business Services,Data Analyst,1,Mumbai,156442.0
2924,AxionConnect Infosolutions,Data Analyst,1,Mumbai,60288.0
2925,Newfold Digital,Data Analyst,1,Mumbai,515940.0
2926,NEC Software Solutions UK,Data Analyst,1,Mumbai,1719812.0
2927,Collinson,Data Analyst,1,Mumbai,618995.0
2928,Blue Dart Express,Data Analyst,1,Mumbai,1296967.0
2929,Nones,Data Analyst,1,Mumbai,120000.0
2930,Moneytor,Data Analyst,1,Mumbai,369852.0
2931,Fields Data,Data Analyst,1,Mumbai,72480.0
2932,Mira Knitting Works,Data Analyst,1,Mumbai,241764.0
2933,Mosaik Analytics Solutions,Data Analyst,1,Mumbai,203280.0
2934,Vamstar,Data Analyst,1,Mumbai,312358.0
2935,HDFC Securities,Data Analyst,1,Mumbai,1336653.0
2936,Greenlight Planet,Data Analyst,1,Mumbai,959911.0
2937,Blue Ocean,Data Analyst,1,Mumbai,149064.0
2938,Edelweiss Tokio Life Insurance,Data Analyst,1,Mumbai,395292.0
2939,Capital One,Data Analyst,1,Mumbai,405528.0
2940,Nine A Business Connect,Data Analyst,1,Mumbai,419172.0
2941,Hans Infotech,Data Analyst,1,Mumbai,64488.0
2942,Tata Consultancy Services,Data Analyst,1,Mumbai,264888.0
2943,IBM,Data Engineer,46,Bangalore,816692.0
2944,Tata Consultancy Services,Data Engineer,40,Bangalore,510646.0
2945,LTI,Data Engineer,32,Bangalore,437609.0
2946,Accenture,Data Engineer,31,Bangalore,654767.0
2947,DXC Technology,Data Engineer,22,Bangalore,626072.0
2948,Amazon,Data Engineer,20,Bangalore,1430729.0
2949,GE,Data Engineer,17,Bangalore,1129307.0
2950,Fractal,Data Engineer,16,Bangalore,1097825.0
2951,Quantiphi,Data Engineer,15,Bangalore,795550.0
2952,DataWeave,Data Engineer,15,Bangalore,733769.0
2953,Capgemini,Data Engineer,14,Bangalore,677369.0
2954,Infosys,Data Engineer,14,Bangalore,598946.0
2955,Target,Data Engineer,14,Bangalore,1198603.0
2956,Mindtree,Data Engineer,13,Bangalore,452198.0
2957,Shell,Data Engineer,12,Bangalore,1541682.0
2958,Hewlett Packard Enterprise | HPE,Data Engineer,11,Bangalore,568656.0
2959,Wipro,Data Engineer,11,Bangalore,529773.0
2960,MAERSK,Data Engineer,11,Bangalore,1074883.0
2961,GE Digital,Data Engineer,11,Bangalore,1274504.0
2962,Cisco Systems,Data Engineer,10,Bangalore,1437808.0
2963,BRIDGEi2i,Data Engineer,10,Bangalore,590352.0
2964,Enquero,Data Engineer,9,Bangalore,628945.0
2965,Cognizant Technology Solutions,Data Engineer,8,Bangalore,567458.0
2966,Cargill,Data Engineer,7,Bangalore,1300000.0
2967,Fragma Data Systems,Data Engineer,7,Bangalore,458749.0
2968,Lowe's Home Improvement,Data Engineer,7,Bangalore,1008975.0
2969,Altimetrik,Data Engineer,7,Bangalore,534757.0
2970,Affine,Data Engineer,7,Bangalore,677584.0
2971,FOKAL,Data Engineer,6,Bangalore,730063.0
2972,Lumen,Data Engineer,6,Bangalore,694460.0
2973,Visa Inc.,Data Engineer,6,Bangalore,1325345.0
2974,Blackbuck Insights,Data Engineer,6,Bangalore,604706.0
2975,Brillio,Data Engineer,6,Bangalore,514393.0
2976,phData,Data Engineer,6,Bangalore,791256.0
2977,Tech Mahindra,Data Engineer,6,Bangalore,544680.0
2978,Hewlett-Packard,Data Engineer,6,Bangalore,586830.0
2979,Capital One,Data Engineer,6,Bangalore,1648787.0
2980,Datagrokr,Data Engineer,5,Bangalore,610857.0
2981,Mu Sigma,Data Engineer,5,Bangalore,786846.0
2982,Honeywell,Data Engineer,5,Bangalore,854490.0
2983,Walmart Global Tech,Data Engineer,5,Bangalore,1513463.0
2984,Tavant,Data Engineer,5,Bangalore,610857.0
2985,Futurense Technologies,Data Engineer,5,Bangalore,660000.0
2986,The Data Team,Data Engineer,5,Bangalore,903446.0
2987,VMware,Data Engineer,5,Bangalore,2300000.0
2988,Neustar,Data Engineer,5,Bangalore,962755.0
2989,Mercedes-Benz Research and Development India,Data Engineer,4,Bangalore,1159497.0
2990,Société Générale,Data Engineer,4,Bangalore,860820.0
2991,ABC,Data Engineer,4,Bangalore,1068485.0
2992,Wipro Technologies,Data Engineer,4,Bangalore,416478.0
2993,Intuit,Data Engineer,4,Bangalore,2025552.0
2994,Walmart,Data Engineer,4,Bangalore,2011380.0
2995,ITTStar Consulting,Data Engineer,4,Bangalore,584254.0
2996,Fidelity Investments,Data Engineer,4,Bangalore,1006527.0
2997,Tribes.AI,Data Engineer,4,Bangalore,252996.0
2998,DONE by NONE,Data Engineer,4,Bangalore,308220.0
2999,Dell Technologies,Data Engineer,4,Bangalore,860699.0
3000,Embibe,Data Engineer,4,Bangalore,1225041.0
3001,Sigmoid,Data Engineer,4,Bangalore,1178751.0
3002,ANZ Bank,Data Engineer,3,Bangalore,1289859.0
3003,Quotient,Data Engineer,3,Bangalore,602930.0
3004,PwC,Data Engineer,3,Bangalore,750000.0
3005,Zeotap,Data Engineer,3,Bangalore,2166482.0
3006,Deloitte,Data Engineer,3,Bangalore,515940.0
3007,NTT DATA,Data Engineer,3,Bangalore,453157.0
3008,GE Aviation,Data Engineer,3,Bangalore,1031658.0
3009,TheMathCompany,Data Engineer,3,Bangalore,600000.0
3010,Danske IT and Support Services,Data Engineer,3,Bangalore,471709.0
3011,IBM,Data Engineer,3,Bangalore,1000000.0
3012,KPMG,Data Engineer,3,Bangalore,1170809.0
3013,Indegene,Data Engineer,3,Bangalore,865380.0
3014,Pluto7,Data Engineer,3,Bangalore,860576.0
3015,ExxonMobil,Data Engineer,3,Bangalore,1158850.0
3016,Autodesk,Data Engineer,3,Bangalore,1917053.0
3017,NatWest Group,Data Engineer,3,Bangalore,1863568.0
3018,Flipkart,Data Engineer,3,Bangalore,966230.0
3019,Tredence,Data Engineer,3,Bangalore,865117.0
3020,HP Inc.,Data Engineer,3,Bangalore,870216.0
3021,EC-Mobility,Data Engineer,3,Bangalore,398975.0
3022,ITC Infotech,Data Engineer,3,Bangalore,1130119.0
3023,Landmark Group,Data Engineer,3,Bangalore,1129307.0
3024,Tiger Analytics,Data Engineer,3,Bangalore,1208801.0
3025,Jio,Data Engineer,3,Bangalore,916251.0
3026,Accenture,Data Engineer,3,Bangalore,604404.0
3027,Inference Labs,Data Engineer,2,Bangalore,707877.0
3028,GlaxoSmithKline,Data Engineer,2,Bangalore,820984.0
3029,Nones,Data Engineer,2,Bangalore,628661.0
3030,Novotech,Data Engineer,2,Bangalore,1164732.0
3031,Legato Health Technologies,Data Engineer,2,Bangalore,721501.0
3032,SAP,Data Engineer,2,Bangalore,1764290.0
3033,NIKE,Data Engineer,2,Bangalore,1967502.0
3034,AffinityAnswers,Data Engineer,2,Bangalore,735014.0
3035,Ericsson IT Solutions & Services,Data Engineer,2,Bangalore,708216.0
3036,Wells Fargo,Data Engineer,2,Bangalore,2336080.0
3037,Luxoft,Data Engineer,2,Bangalore,1368953.0
3038,LendingKart,Data Engineer,2,Bangalore,973293.0
3039,Oracle,Data Engineer,2,Bangalore,1163867.0
3040,Quaero,Data Engineer,2,Bangalore,541849.0
3041,Aptus Data Labs,Data Engineer,2,Bangalore,625837.0
3042,Virtusa,Data Engineer,2,Bangalore,674480.0
3043,Baker Hughes,Data Engineer,2,Bangalore,1303425.0
3044,nference,Data Engineer,2,Bangalore,890822.0
3045,Brillo Technologies,Data Engineer,2,Bangalore,733602.0
3046,Anonymous Content,Data Engineer,2,Bangalore,1538205.0
3047,GE Healthcare,Data Engineer,2,Bangalore,549960.0
3048,Ecolab Digital Center,Data Engineer,2,Bangalore,512250.0
3049,Goibibo,Data Engineer,2,Bangalore,2490492.0
3050,Data Semantics,Data Engineer,2,Bangalore,624665.0
3051,DataWeave,Data Engineer,2,Bangalore,292920.0
3052,HashedIn by Deloitte,Data Engineer,2,Bangalore,1025000.0
3053,Commonwealth Bank of Australia,Data Engineer,2,Bangalore,2250000.0
3054,Razorthink,Data Engineer,2,Bangalore,974234.0
3055,Servian,Data Engineer,2,Bangalore,954869.0
3056,Siemens Healthineers,Data Engineer,2,Bangalore,1621262.0
3057,Senvion,Data Engineer,2,Bangalore,938141.0
3058,Quantiphi,Data Engineer,2,Bangalore,487320.0
3059,MAERSK,Data Engineer,2,Bangalore,481764.0
3060,Searce,Data Engineer,2,Bangalore,893330.0
3061,Happiest Minds Technologies,Data Engineer,2,Bangalore,1276978.0
3062,Nineleaps Technology Solutions,Data Engineer,2,Bangalore,666571.0
3063,Zylotech,Data Engineer,2,Bangalore,735792.0
3064,EY,Data Engineer,2,Bangalore,609565.0
3065,Koch Industries,Data Engineer,2,Bangalore,1310580.0
3066,Kmart,Data Engineer,2,Bangalore,1058039.0
3067,Moody's Analytics,Data Engineer,2,Bangalore,1147975.0
3068,Rakuten,Data Engineer,2,Bangalore,852482.0
3069,Wissen Infotech,Data Engineer,2,Bangalore,340078.0
3070,Fabulyst,Data Engineer,2,Bangalore,112931.0
3071,Publicis Sapient,Data Engineer,2,Bangalore,1654767.0
3072,Cimpress,Data Engineer,2,Bangalore,1532784.0
3073,Nabler Web Solutions,Data Engineer,2,Bangalore,620504.0
3074,KreditBee,Data Engineer,2,Bangalore,1162739.0
3075,BT,Data Engineer,2,Bangalore,1234705.0
3076,EXL Service,Data Engineer,2,Bangalore,507137.0
3077,Gojek,Data Engineer,2,Bangalore,1974888.0
3078,ConcertAI,Data Engineer,2,Bangalore,2647046.0
3079,Google,Data Engineer,2,Bangalore,1044365.0
3080,CrowdANALYTIX,Data Engineer,2,Bangalore,488856.0
3081,Sigmoid,Data Engineer,2,Bangalore,676476.0
3082,Optum,Data Engineer,2,Bangalore,1279052.0
3083,GE,Data Engineer,1,Bangalore,386952.0
3084,Fractal,Data Engineer,1,Bangalore,534000.0
3085,Daimler,Data Engineer,1,Bangalore,3387921.0
3086,GainInsights Solutions,Data Engineer,1,Bangalore,1000000.0
3087,QuEST Global,Data Engineer,1,Bangalore,259536.0
3088,Oxigen,Data Engineer,1,Bangalore,382351.0
3089,ALL IT Services,Data Engineer,1,Bangalore,904392.0
3090,GrayMatter Software Services,Data Engineer,1,Bangalore,1753818.0
3091,Groupon,Data Engineer,1,Bangalore,1512273.0
3092,mfine,Data Engineer,1,Bangalore,1200000.0
3093,Atlas Systems,Data Engineer,1,Bangalore,1004884.0
3094,Yum! Brands,Data Engineer,1,Bangalore,1007334.0
3095,Publicis Sapient,Data Engineer,1,Bangalore,2066758.0
3096,S2T,Data Engineer,1,Bangalore,960000.0
3097,ecoInsight,Data Engineer,1,Bangalore,326397.0
3098,Photon,Data Engineer,1,Bangalore,2042277.0
3099,Solera,Data Engineer,1,Bangalore,2014668.0
3100,KNOEMA,Data Engineer,1,Bangalore,1182371.0
3101,CTS,Data Engineer,1,Bangalore,1289856.0
3102,Wobot,Data Engineer,1,Bangalore,216000.0
3103,iQuanti,Data Engineer,1,Bangalore,498719.0
3104,Epsilon,Data Engineer,1,Bangalore,1527142.0
3105,Eli Lilly and Company,Data Engineer,1,Bangalore,860000.0
3106,Savit Interactive,Data Engineer,1,Bangalore,2558957.0
3107,Novo Nordisk,Data Engineer,1,Bangalore,602930.0
3108,V2soft,Data Engineer,1,Bangalore,1359901.0
3109,4CRisk.ai,Data Engineer,1,Bangalore,700000.0
3110,Wizely,Data Engineer,1,Bangalore,655834.0
3111,Primenumbers Technologies,Data Engineer,1,Bangalore,203280.0
3112,CGI Digital,Data Engineer,1,Bangalore,655834.0
3113,Radometech,Data Engineer,1,Bangalore,214977.0
3114,Fabulyst,Data Engineer,1,Bangalore,322188.0
3115,Hashworks,Data Engineer,1,Bangalore,455844.0
3116,Mobiotics,Data Engineer,1,Bangalore,876076.0
3117,Tata Consultancy Services,Data Engineer,1,Bangalore,1210776.0
3118,Fanlytiks,Data Engineer,1,Bangalore,454187.0
3119,Online Data Entry Job,Data Engineer,1,Bangalore,503667.0
3120,Quantela,Data Engineer,1,Bangalore,519072.0
3121,Cheeburger Cheeburger,Data Engineer,1,Bangalore,1969992.0
3122,PubMatic,Data Engineer,1,Bangalore,825326.0
3123,Champion InfoMetrics,Data Engineer,1,Bangalore,755066.0
3124,TCS,Data Engineer,1,Bangalore,520000.0
3125,yellow.ai,Data Engineer,1,Bangalore,763571.0
3126,KBC Professional,Data Engineer,1,Bangalore,855200.0
3127,Milaap,Data Engineer,1,Bangalore,1027381.0
3128,Commvault,Data Engineer,1,Bangalore,1410268.0
3129,[24]7.ai,Data Engineer,1,Bangalore,897431.0
3130,Citi,Data Engineer,1,Bangalore,1611735.0
3131,Fidelity International,Data Engineer,1,Bangalore,423084.0
3132,RAJ ELECTRICAL WORK,Data Engineer,1,Bangalore,620027.0
3133,Virtual Employee,Data Engineer,1,Bangalore,1300000.0
3134,Chhatrapati Shivaji International Airport,Data Engineer,1,Bangalore,720000.0
3135,NetApp,Data Engineer,1,Bangalore,2014668.0
3136,Employee Solutions,Data Engineer,1,Bangalore,805867.0
3137,Amazon,Data Engineer,1,Bangalore,246576.0
3138,Okkular,Data Engineer,1,Bangalore,185700.0
3139,Relifin Technologies,Data Engineer,1,Bangalore,728836.0
3140,Logipro Software,Data Engineer,1,Bangalore,209648.0
3141,NeoGrowth Credit,Data Engineer,1,Bangalore,1952023.0
3142,IBM,Data Engineer,21,Pune,719166.0
3143,Tata Consultancy Services,Data Engineer,21,Pune,439213.0
3144,LTI,Data Engineer,16,Pune,522539.0
3145,Accenture,Data Engineer,11,Pune,683642.0
3146,Datametica,Data Engineer,9,Pune,524121.0
3147,Teradata,Data Engineer,7,Pune,1507325.0
3148,Innoplexus,Data Engineer,6,Pune,1013717.0
3149,Infosys,Data Engineer,6,Pune,446476.0
3150,Schlumberger,Data Engineer,6,Pune,672465.0
3151,Bajaj Finance,Data Engineer,5,Pune,624033.0
3152,Cognizant Technology Solutions,Data Engineer,5,Pune,511122.0
3153,MAERSK,Data Engineer,4,Pune,800848.0
3154,Wipro Technologies,Data Engineer,4,Pune,476563.0
3155,Bajaj Finserv Health,Data Engineer,4,Pune,420000.0
3156,Cubictree Technology Solutions,Data Engineer,3,Pune,322465.0
3157,Clairvoyant,Data Engineer,3,Pune,563196.0
3158,Wipro,Data Engineer,3,Pune,471463.0
3159,Infostretch,Data Engineer,3,Pune,429953.0
3160,Barclays,Data Engineer,3,Pune,1145314.0
3161,Bitwise,Data Engineer,3,Pune,490577.0
3162,Capgemini,Data Engineer,3,Pune,1289572.0
3163,Amdocs,Data Engineer,3,Pune,500000.0
3164,SG Analytics,Data Engineer,3,Pune,788964.0
3165,Saama Technologies,Data Engineer,3,Pune,656134.0
3166,ThinkBumblebee Analytics,Data Engineer,2,Pune,1556162.0
3167,Xoriant,Data Engineer,2,Pune,1328444.0
3168,Turtlemint,Data Engineer,2,Pune,1277470.0
3169,vCreaTek,Data Engineer,2,Pune,510826.0
3170,Mastercard,Data Engineer,2,Pune,924300.0
3171,IBM,Data Engineer,2,Pune,589439.0
3172,Birlasoft,Data Engineer,2,Pune,2002418.0
3173,Softech Solutions (India),Data Engineer,2,Pune,477369.0
3174,T-Systems,Data Engineer,2,Pune,1572029.0
3175,Neal Analytics,Data Engineer,2,Pune,685014.0
3176,Globant,Data Engineer,2,Pune,3556740.0
3177,Atos-Syntel,Data Engineer,2,Pune,438469.0
3178,Hashmap,Data Engineer,2,Pune,1682089.0
3179,Red Hat,Data Engineer,2,Pune,996481.0
3180,Atlas Copco,Data Engineer,2,Pune,873885.0
3181,Mastercard,Data Engineer,2,Pune,1499338.0
3182,Bitwise Solutions (India),Data Engineer,2,Pune,480814.0
3183,Michelin,Data Engineer,2,Pune,880608.0
3184,AXA GO Business Operations,Data Engineer,1,Pune,1210770.0
3185,NCSA Next College Student Athlete,Data Engineer,1,Pune,3713964.0
3186,Pyxtech,Data Engineer,1,Pune,600000.0
3187,Tata Consultancy Services (North America),Data Engineer,1,Pune,828729.0
3188,Truso (India),Data Engineer,1,Pune,170160.0
3189,Sakshi Softech,Data Engineer,1,Pune,232176.0
3190,Centium Consulting,Data Engineer,1,Pune,382787.0
3191,Current,Data Engineer,1,Pune,400000.0
3192,Vistara,Data Engineer,1,Pune,1000000.0
3193,XOYAL,Data Engineer,1,Pune,1998913.0
3194,CloudCover,Data Engineer,1,Pune,1920000.0
3195,akash jha,Data Engineer,1,Pune,1003672.0
3196,MediaAgility,Data Engineer,1,Pune,337644.0
3197,UnitForce Technologies Consulting Pvt,Data Engineer,1,Pune,1418844.0
3198,GS Lab,Data Engineer,1,Pune,674480.0
3199,Avanturian,Data Engineer,1,Pune,892152.0
3200,Synechron,Data Engineer,1,Pune,2175981.0
3201,Avegen,Data Engineer,1,Pune,100733.0
3202,ZS Associates,Data Engineer,1,Pune,1650000.0
3203,RONA,Data Engineer,1,Pune,132868.0
3204,FlexTrade Systems Inc.,Data Engineer,1,Pune,1208801.0
3205,Zalando,Data Engineer,1,Pune,540288.0
3206,Reomnify,Data Engineer,1,Pune,343962.0
3207,XYZ,Data Engineer,1,Pune,600000.0
3208,Emerson Climate Technologies,Data Engineer,1,Pune,807180.0
3209,iLink-Systems,Data Engineer,1,Pune,1025000.0
3210,TransUnion,Data Engineer,1,Pune,1611735.0
3211,FIGmd,Data Engineer,1,Pune,395258.0
3212,Onit,Data Engineer,1,Pune,667797.0
3213,E2open,Data Engineer,1,Pune,909200.0
3214,Infostretch,Data Engineer,1,Pune,135516.0
3215,Provakil Technologies,Data Engineer,1,Pune,410185.0
3216,Cuelogic Technologies,Data Engineer,1,Pune,1527142.0
3217,TCS Education,Data Engineer,1,Pune,312840.0
3218,Ziffytech,Data Engineer,1,Pune,1208801.0
3219,Open Insights,Data Engineer,1,Pune,681357.0
